Unnamed: 0,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7001,3876,560000.0,4,1790,3420,1.0,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,3420
7292,3895,465000.0,4,3030,47958,1.0,0,0,3,8,1660,1370,1980,0,98027,47.4598,-122.004,2740,36017
11928,3971,498500.0,5,2990,7420,2.0,0,0,3,8,2990,0,1996,0,98059,47.4944,-122.162,2290,7678
3671,3930,590000.0,3,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978,3180,212137
4968,3911,749000.0,3,3380,7126,2.0,0,0,3,8,3380,0,1965,2003,98008,47.6276,-122.122,1810,7308
13291,3671,605000.0,3,1760,2114,2.0,0,0,3,7,1400,360,2008,0,98107,47.6666,-122.37,1300,1500
17451,4005,465000.0,4,1930,9653,1.0,0,0,4,9,1930,0,1968,0,98023,47.3367,-122.335,2100,10454
10629,3971,743000.0,3,2110,11250,1.0,0,0,4,8,2110,0,1961,0,98040,47.5402,-122.216,2560,10992
4416,3818,425000.0,2,1070,6625,1.0,0,0,3,7,830,240,1950,0,98116,47.5736,-122.393,1310,6625
19534,3677,875000.0,4,2360,8286,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630
16565,3810,385000.0,3,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300
8940,3991,410000.0,3,1650,9641,1.5,0,0,3,7,1650,0,1983,0,98034,47.7145,-122.231,1940,6701
20839,3874,239800.0,2,1290,1493,2.0,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.346,1410,1875
13884,3895,699000.0,3,2680,5497,2.0,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.128,2780,5497
14412,3929,974350.0,4,3090,10730,2.0,0,0,5,8,2420,670,1985,0,98006,47.5458,-122.141,2220,7875
22,3950,285000.0,5,2270,6300,2.0,0,0,3,8,2270,0,1995,0,98092,47.3266,-122.169,2240,7005
2934,3747,380000.0,4,2100,5857,2.0,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779
13756,3931,86500.0,3,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.341,840,9420
14351,3727,319500.0,3,1190,8450,1.0,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.157,1660,8450
6597,3719,425000.0,3,2120,5992,1.0,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000
13999,3917,575000.0,3,2070,3599,2.0,0,0,3,8,2070,0,1999,0,98033,47.6679,-122.165,2070,6844
17787,3970,799000.0,3,2860,4442,2.0,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400
14046,3902,240000.0,3,1340,7000,1.0,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904
12489,3816,357950.0,2,810,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365
4833,3937,550000.0,3,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000
19664,3943,275000.0,4,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868
17851,3868,480000.0,3,1820,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000
17197,4002,110000.0,3,1250,53143,1.0,0,0,5,6,1250,0,1945,0,98038,47.4235,-122.051,1820,217800
20134,3893,548000.0,2,1370,1878,3.0,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878
14578,3715,335750.0,3,2400,7260,1.0,0,0,3,7,1440,960,1955,0,98178,47.5045,-122.251,1060,7200
8022,3669,425000.0,4,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519
56,3903,292500.0,4,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500
3412,3861,330000.0,3,1430,8000,1.0,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820
10416,3991,554820.0,4,3510,12905,1.0,0,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143
2855,3868,582000.0,4,1670,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401
400,3704,557000.0,3,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543
2986,3809,950000.0,4,2500,20000,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,2650,20000
10251,3809,212644.0,3,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650
6605,3917,354000.0,3,1060,5750,1.0,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750
19432,3644,500000.0,4,2960,5027,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500
13626,3761,240000.0,4,1780,14810,1.0,0,0,4,8,1180,600,1950,0,98032,47.3581,-122.288,1450,6728
20087,3957,971971.0,4,3460,6738,2.0,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120
11632,3945,412000.0,3,1880,5752,1.0,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201
11582,3691,408000.0,3,2800,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058
15854,3886,583500.0,3,1720,7800,1.0,0,0,4,7,1170,550,1978,0,98052,47.6928,-122.125,1760,7276
17245,3713,1454000.0,5,4070,11334,2.0,0,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401
15959,3733,222000.0,2,830,6893,1.0,0,0,3,7,830,0,1950,0,98125,47.7234,-122.328,1470,7200
12664,3847,278000.0,4,2290,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.308,1480,3608
6554,3671,450000.0,3,1540,7490,1.0,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350
8780,3817,510000.0,2,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200
20019,3672,887250.0,5,4320,7502,2.0,0,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538
7258,3945,308950.0,4,1920,8562,2.0,0,2,4,7,1920,0,1994,0,98022,47.1932,-122.008,1820,8628
16015,3656,730000.0,3,2440,3502,2.0,0,0,3,7,1970,470,2000,0,98005,47.589,-122.165,2440,3417
16074,3865,1220000.0,4,3090,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250
5781,3743,625700.0,3,2570,159865,1.0,0,0,5,7,2570,0,1968,0,98024,47.5547,-121.892,2010,38322
12241,3670,197400.0,3,1610,7575,1.0,0,0,4,7,1110,500,1965,0,98003,47.334,-122.3,1920,8400
18115,4008,499000.0,2,1170,2400,1.0,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919
12798,3736,360000.0,4,2580,6740,2.0,0,0,3,8,2580,0,1999,0,98058,47.4296,-122.185,2010,6740
20770,3894,357000.0,5,2990,9240,2.0,0,0,3,8,2990,0,2015,0,98133,47.7384,-122.348,1970,18110
7233,3650,337500.0,3,1530,6600,1.0,0,0,4,7,1240,290,1968,0,98055,47.462,-122.188,1500,7700
18139,3642,700000.0,4,2490,4700,1.0,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000
11736,3932,303000.0,3,1850,8820,2.0,0,0,4,8,1850,0,1993,0,98022,47.1928,-122.01,1850,8651
14554,3653,780000.0,4,3180,9603,2.0,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261
519,3917,890000.0,4,3180,194278,2.0,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
1755,3749,545000.0,3,2370,9000,1.0,0,3,4,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500
4508,3846,413107.0,3,1420,7520,1.0,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520
18083,3811,770000.0,3,2230,3200,2.0,0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400
16099,3673,495000.0,4,2480,91911,1.0,0,2,4,7,1470,1010,1973,0,98027,47.4579,-121.981,2540,91911
5263,3699,815000.0,4,3880,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221
1069,3943,505000.0,2,1240,57000,1.0,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545
8340,3865,235000.0,3,960,5030,1.0,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400
8419,3964,248000.0,4,2080,13510,1.0,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625
16546,3797,227000.0,3,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035
16037,3725,660000.0,3,1770,8141,1.0,0,0,5,8,1770,0,1952,0,98177,47.7232,-122.371,1770,8100
6611,3798,549950.0,4,2720,13500,1.0,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350
18011,3928,700000.0,3,1570,4000,2.0,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000
665,3806,331000.0,3,1300,9079,1.0,0,0,3,7,1300,0,1986,0,98059,47.4834,-122.159,1890,7369
16348,3886,1500000.0,3,3990,8505,2.0,0,2,3,9,2870,1120,1922,1999,98144,47.5744,-122.283,3640,8505
716,3938,405500.0,3,1010,8108,1.0,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108
5780,3928,550000.0,4,2050,8683,2.0,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744
12787,3880,225000.0,2,720,4758,1.0,0,0,3,6,720,0,1947,0,98126,47.5176,-122.376,990,4920
17068,3986,580000.0,5,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000
1699,4008,561000.0,3,2000,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000
12035,3818,415000.0,2,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100
12164,3783,290000.0,2,1700,18000,1.0,0,0,3,8,1700,0,1972,0,98056,47.5066,-122.194,1700,8225
1877,3936,820000.0,5,2830,6137,2.0,0,0,3,9,2830,0,2010,0,98074,47.5932,-122.058,3170,6285
16440,3931,667400.0,4,2660,40312,2.0,0,0,4,8,2660,0,1977,0,98072,47.7532,-122.139,2650,45302
20448,3662,590000.0,2,1450,1281,2.0,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281
7320,3665,525000.0,4,2680,14157,1.0,0,0,3,8,1460,1220,1966,0,98188,47.4286,-122.292,2100,9199
9724,3887,555000.0,3,2160,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372
19116,3896,235000.0,2,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010
6800,3792,645000.0,3,2930,19900,1.5,0,0,3,9,2930,0,1983,0,98077,47.7234,-122.066,3160,20492
4916,3664,465000.0,2,1120,1201,3.0,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298
7065,3872,340000.0,4,2380,20277,1.0,0,0,3,8,1500,880,1999,0,98023,47.3046,-122.392,2370,15440
7140,3902,393000.0,3,1320,10720,2.0,0,0,3,8,1320,0,1981,0,98074,47.6203,-122.037,1910,13639
2979,3958,299950.0,3,1870,7942,2.0,0,0,3,7,1870,0,1990,0,98001,47.342,-122.279,1870,7392
20488,3736,1289990.0,5,4360,8030,2.0,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185
12141,3986,590000.0,3,1650,6150,2.0,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150
12762,3662,355000.0,3,1370,4790,2.0,0,0,4,7,1370,0,1982,0,98034,47.7253,-122.164,1370,3799
8990,3650,555000.0,3,1270,9170,1.0,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151,1700,8500
6861,3652,110000.0,2,790,8250,1.0,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250
8168,3665,370000.0,3,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379
13378,3747,810000.0,4,2820,5000,1.5,0,0,3,8,2170,650,1927,0,98199,47.6376,-122.394,1740,5000
13082,3902,358000.0,2,930,5077,1.0,0,0,3,6,930,0,1939,0,98133,47.7095,-122.35,1080,5803
8128,3687,447000.0,3,1400,6750,1.0,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480
12627,3663,630000.0,4,2330,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600
18102,3999,217450.0,3,1040,5000,1.0,0,0,3,7,1040,0,1959,0,98146,47.5122,-122.358,1440,5000
6592,3897,814000.0,4,2840,8820,1.0,0,2,5,8,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750
8672,3937,450000.0,3,1520,7903,1.0,0,0,4,7,1000,520,1955,0,98006,47.5659,-122.141,1520,9830
18876,3727,1500000.0,3,1910,21374,1.0,0,0,1,8,1910,0,1955,0,98004,47.6453,-122.214,2850,16167
91,3699,1099880.0,5,3520,6353,2.0,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250
2577,3909,231500.0,4,2080,7526,1.0,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.183,1200,7500
13198,3655,680000.0,2,1020,8442,1.0,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323
10866,3888,540000.0,3,2520,5000,3.0,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000
8384,3959,510000.0,3,1420,1309,3.0,0,0,3,8,1420,0,2006,0,98103,47.6534,-122.346,1500,1282
13263,3728,466200.0,3,1340,8856,1.0,0,0,4,7,1340,0,1959,0,98008,47.6094,-122.126,1850,8740
18759,3917,554000.0,2,1870,5580,1.0,0,0,3,8,1870,0,2004,0,98053,47.7101,-122.031,1670,4500
14240,3788,862500.0,4,3220,4400,2.0,0,2,3,9,2180,1040,1937,0,98199,47.6325,-122.394,3000,5000
20894,3894,1095000.0,3,2550,5100,2.0,0,0,3,9,2550,0,2014,0,98115,47.6757,-122.326,1250,4080
9819,3729,475000.0,3,2490,7210,1.0,0,0,3,7,1290,1200,1972,0,98034,47.726,-122.198,1610,7210
17914,3931,291750.0,3,1310,12825,1.0,0,0,3,7,1310,0,1950,2013,98166,47.4515,-122.368,1600,11250
4260,3804,489950.0,3,1580,4010,1.0,0,0,4,7,790,790,1909,0,98117,47.6769,-122.371,1350,5350
3896,3854,385000.0,5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,98028,47.7755,-122.235,1750,10295
18205,3986,355000.0,3,2400,9701,1.0,0,0,3,9,2400,0,1990,0,98023,47.3081,-122.392,2400,8258
1349,3978,450000.0,4,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676
13201,3663,419000.0,4,3190,4980,2.0,0,0,3,9,3190,0,2005,0,98038,47.3657,-122.034,2830,6720
14682,3901,1295000.0,2,2910,19449,2.0,1,4,5,9,1940,970,1985,0,98177,47.7729,-122.393,2540,23598
13644,3847,898000.0,2,2470,7658,1.0,0,0,4,8,1480,990,1954,0,98199,47.653,-122.416,2070,7270
3777,3705,1650000.0,5,3310,8400,2.0,0,0,3,10,3310,0,2000,0,98033,47.6914,-122.214,3430,8400
18618,3825,355000.0,2,1760,4600,1.0,0,0,4,7,850,910,1926,0,98126,47.5654,-122.372,1150,4800
3740,3894,222000.0,2,1360,3300,2.0,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300
325,3699,240500.0,2,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460
4050,3641,245000.0,3,1670,11452,1.0,0,2,3,8,1670,0,1992,0,98022,47.1913,-122.015,1820,11152
20305,3833,849990.0,4,3300,4987,2.0,0,0,3,9,3300,0,2014,0,98074,47.6175,-122.056,3520,5453
12280,3687,823000.0,5,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000
7705,3790,760000.0,4,2040,8315,1.0,0,0,4,8,1480,560,1958,0,98177,47.7077,-122.371,2330,8940
19924,3994,380000.0,3,1690,1468,2.0,0,0,3,8,1380,310,2008,0,98108,47.563,-122.297,1690,1936
12229,3944,525000.0,4,3670,9958,2.0,0,0,3,10,3670,0,2005,0,98058,47.4617,-122.159,3300,10679
2762,3965,555000.0,3,2040,6000,1.0,0,0,5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,6250
3581,3865,680000.0,4,3030,13068,2.0,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999
13852,3683,390000.0,3,2160,98445,2.0,0,0,3,8,2160,0,1978,0,98042,47.35,-122.162,2004,44431
7105,3902,330000.0,2,880,4000,1.0,0,0,3,6,780,100,1937,0,98117,47.6931,-122.379,950,4000
6372,3668,850000.0,5,2980,4500,1.5,0,0,3,7,2070,910,1921,0,98115,47.6736,-122.323,1560,4225
7244,3642,325000.0,3,1060,7488,1.0,0,0,5,7,1060,0,1977,0,98106,47.5549,-122.356,1300,6780
13056,3714,565000.0,4,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160
11877,3942,289900.0,3,1220,7004,1.0,0,0,5,7,1220,0,1966,0,98058,47.4492,-122.157,1640,7210
5062,3685,250000.0,4,1550,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680
3602,3895,375000.0,1,1090,5250,1.0,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,2160,5250
15057,3964,499000.0,3,1840,5000,1.0,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000
11179,3888,477000.0,4,1380,7800,1.0,0,0,3,7,1080,300,1928,0,98125,47.7093,-122.306,1770,7503
11856,3867,154500.0,3,890,9465,1.0,0,0,3,6,890,0,1957,0,98148,47.4388,-122.328,1590,9147
6948,3785,319990.0,4,2120,5293,2.0,0,0,3,7,2120,0,2003,0,98031,47.4217,-122.201,1990,5313
7756,3645,375000.0,2,790,5120,1.0,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,1250,5120
9638,3657,372500.0,2,880,10950,1.0,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560
13602,4000,349950.0,5,2257,10117,1.0,0,0,3,8,1363,894,2005,0,98188,47.4524,-122.284,1540,10700
9212,3718,205000.0,3,1250,952,3.0,0,0,3,8,1250,0,2008,0,98133,47.7098,-122.333,1250,1030
8897,3671,392500.0,3,1660,8839,1.0,0,0,4,7,1660,0,1947,0,98155,47.7485,-122.3,1230,9236
14942,3656,795000.0,3,1930,9600,1.0,0,0,3,8,1930,0,1958,0,98040,47.5747,-122.237,2350,9840
18750,3817,465000.0,3,2760,9137,1.0,0,0,3,7,1380,1380,1960,0,98007,47.6079,-122.132,1980,9137
10435,3868,170500.0,3,1640,13939,1.0,0,0,3,7,1040,600,1960,0,98198,47.3947,-122.313,2080,13000
15016,3785,325000.0,3,2330,4950,1.5,0,0,3,6,1430,900,1900,0,98118,47.5585,-122.29,1160,5115
9761,3998,306500.0,3,2060,38377,1.0,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513
19180,3984,325000.0,3,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.5158,-122.281,2130,7200
10766,3882,1308000.0,5,3200,7863,1.0,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680
9574,3960,396500.0,3,2390,7149,1.0,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,7402
6017,3993,249900.0,2,1140,5500,1.0,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500
14383,3977,285000.0,2,780,5000,1.0,0,0,4,6,780,0,1943,0,98146,47.5112,-122.357,1030,5000
2956,3694,1195000.0,3,3070,9645,2.0,0,0,3,10,2110,960,1987,0,98006,47.5522,-122.144,3130,9450
7869,3832,231200.0,3,1400,8821,1.0,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721
11934,3986,1210000.0,4,3650,6982,2.0,0,2,4,9,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894
12106,3959,257500.0,2,1180,9265,1.0,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000
9670,3671,865000.0,3,1480,8163,1.0,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124
5409,3903,439950.0,4,2780,15075,2.0,0,0,3,7,2780,0,1985,0,98059,47.477,-122.116,1650,25542
9611,3671,350000.0,2,1160,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363
7520,3810,229950.0,2,1160,1848,2.0,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,1160,1566
1103,3718,195000.0,3,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496
13617,3992,180000.0,2,1400,4500,1.0,0,0,3,7,900,500,1922,0,98055,47.4866,-122.219,1400,5500
12198,3816,260000.0,3,1520,6298,2.0,0,0,3,7,1520,0,1986,0,98030,47.3687,-122.182,1670,7207
15345,3873,275000.0,4,1960,6177,1.0,0,0,4,8,1960,0,1967,0,98023,47.3131,-122.383,2010,8162
17834,3650,805000.0,4,2440,9889,1.0,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284
4690,3975,540000.0,4,1780,4169,2.0,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164
1558,4005,610000.0,3,2480,45302,1.0,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100
13899,3979,400000.0,3,2260,11305,1.0,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248
2488,3930,425000.0,3,1540,8011,1.0,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141
19776,3839,408000.0,3,2670,4800,2.0,0,0,3,8,2670,0,2014,0,98038,47.3483,-122.042,2340,5000
20032,3979,648000.0,4,3290,6203,2.0,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835
3523,3736,700000.0,6,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550
4542,3859,300000.0,4,1730,177657,1.5,0,0,3,5,1730,0,1948,0,98065,47.5163,-121.829,1400,45175
16583,3963,885000.0,3,2060,9552,1.0,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.231,2930,11212
3400,3937,542126.0,4,2360,43088,2.0,0,0,3,8,2360,0,1977,0,98077,47.7661,-122.071,2850,39216
18390,3816,551000.0,3,2010,17362,2.0,0,0,3,8,2010,0,1994,0,98033,47.6904,-122.176,1920,7200
21281,3656,448000.0,3,1560,1345,2.0,0,0,3,8,1260,300,2009,0,98126,47.5637,-122.375,1560,4800
12980,3672,310000.0,2,750,5379,1.0,0,0,3,6,750,0,1919,0,98118,47.5324,-122.272,1030,5511
12981,3851,280000.0,5,2110,7919,1.0,0,0,3,7,1110,1000,1966,0,98118,47.5164,-122.267,1590,5250
2272,3967,183000.0,3,1070,8100,1.0,0,0,4,6,1070,0,1957,0,98002,47.2853,-122.22,1260,8100
2374,3824,575000.0,4,2520,35636,2.0,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673
10844,3972,740000.0,4,2490,17833,2.0,0,2,3,9,1490,1000,1979,0,98125,47.7206,-122.284,2640,16943
13310,3958,435000.0,2,1060,3036,1.5,0,0,4,6,1060,0,1943,0,98105,47.6578,-122.324,1730,5535
13792,3651,191000.0,3,840,5525,1.0,0,0,5,6,840,0,1969,0,98042,47.3607,-122.085,920,5330
8728,3932,625000.0,3,1730,12219,1.0,0,0,4,7,1730,0,1986,0,98004,47.5825,-122.189,2470,13594
12598,3658,300000.0,3,2070,7225,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400
12823,3820,145000.0,2,800,8125,1.0,0,0,3,6,800,0,1964,0,98033,47.6836,-122.174,2390,8125
9843,3961,732600.0,4,2130,7300,1.0,0,0,4,7,1230,900,1963,0,98005,47.605,-122.167,2130,7560
292,3839,360000.0,4,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937
11028,3858,851000.0,3,2660,10350,1.0,0,4,4,8,1330,1330,1971,0,98008,47.5868,-122.116,2820,10043
17276,3804,250000.0,4,1800,2500,2.0,0,0,3,7,1800,0,2000,0,98108,47.5333,-122.294,1830,6900
18728,3791,192500.0,3,1100,9750,1.0,0,0,4,7,1100,0,1966,0,98023,47.3248,-122.345,1190,9750
11392,3937,443000.0,4,1860,12197,1.0,0,0,3,7,1860,0,1964,0,98034,47.729,-122.235,1510,11761
2870,3707,521000.0,3,1720,37363,1.0,0,0,4,8,1350,370,1974,0,98053,47.6608,-122.035,2740,40635
15186,3961,374000.0,4,2580,6260,2.0,0,0,3,7,2580,0,2004,0,98056,47.4858,-122.185,2160,3600
11401,3847,920000.0,3,2480,4000,1.0,0,0,3,8,1240,1240,1948,2014,98122,47.615,-122.288,2450,4000
9964,3763,335000.0,3,1120,9075,1.0,0,0,3,7,1120,0,1977,0,98077,47.7551,-122.072,1120,9705
16834,3860,330000.0,2,1160,32251,1.0,0,0,3,6,580,580,1963,2000,98010,47.3537,-121.939,1160,33656
15076,3684,358800.0,4,2155,8140,2.0,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245
15555,3665,175000.0,3,1460,11880,1.0,0,0,2,7,1460,0,1961,0,98030,47.3762,-122.219,1310,9315
20665,3736,394950.0,2,1131,1304,3.0,0,0,3,7,1131,0,2011,0,98115,47.6912,-122.313,1131,1992
17564,3652,600000.0,2,1560,3200,1.0,0,0,5,7,880,680,1946,0,98199,47.6419,-122.394,2060,4940
16872,3895,277000.0,3,2160,9612,2.0,0,0,3,7,2160,0,1994,0,98022,47.1927,-122.011,1970,9247
20332,3798,375000.0,3,1540,1561,3.0,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547
4879,3938,825000.0,5,2890,5110,2.0,0,2,3,9,2890,0,2003,0,98029,47.5453,-121.995,3010,5110
18084,3867,207200.0,4,1260,8400,1.0,0,0,3,6,1260,0,1991,0,98022,47.1946,-122.0,1120,8400
10542,3658,184500.0,3,1280,3640,2.0,0,0,3,6,1280,0,1983,0,98002,47.334,-122.214,1150,4105
16814,3845,150000.0,2,840,12750,1.0,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
20680,3869,282900.0,4,1710,3500,2.0,0,0,3,7,1710,0,2014,0,98002,47.3448,-122.217,1710,3500
18571,3852,240000.0,2,720,6345,1.0,0,0,3,6,720,0,1943,0,98106,47.5201,-122.35,720,6345
10420,3825,740000.0,3,3440,44374,2.0,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185
15799,3916,385000.0,4,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027,47.5312,-122.04,1530,9818
4418,3792,864000.0,4,3190,49658,2.0,0,0,3,10,3190,0,1999,0,98074,47.6216,-122.015,3040,49658
10002,4002,465000.0,3,2020,11358,1.0,0,0,4,6,1190,830,1956,0,98033,47.6641,-122.185,2370,9520
4647,3669,397500.0,3,1860,44093,1.0,0,0,3,7,1860,0,1978,0,98055,47.4381,-122.188,1900,6130
13630,3880,390500.0,2,1460,426450,1.0,0,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350
15872,3749,596000.0,2,1040,4880,1.0,0,0,3,7,1040,0,1910,1975,98115,47.6809,-122.311,1500,4590
